"ensembl_transcript_id","ensembl_exon_id","width"
"ENST00000304611","ENSE00001359565",607
"ENST00000245552","ENSE00000744348",61
"ENST00000245552","ENSE00003675341",115
"ENST00000245552","ENSE00001174732",209
"ENST00000245552","ENSE00003541934",101
"ENST00000245552","ENSE00003519493",415
"ENST00000582744","ENSE00003657345",115
"ENST00000582744","ENSE00002697211",293
"ENST00000582744","ENSE00003543068",141
"ENST00000582744","ENSE00002693844",372
"ENST00000430424","ENSE00000667848",76
"ENST00000430424","ENSE00003483479",74
"ENST00000430424","ENSE00003533292",118
"ENST00000430424","ENSE00003658489",131
"ENST00000430424","ENSE00003537334",44
"ENST00000430424","ENSE00003612696",50
"ENST00000430424","ENSE00003690263",84
"ENST00000430424","ENSE00003643597",125
"ENST00000430424","ENSE00003584437",125
"ENST00000430424","ENSE00003541322",50
"ENST00000430424","ENSE00003682030",69
"ENST00000430424","ENSE00003579351",105
"ENST00000430424","ENSE00003224593",271
"ENST00000430424","ENSE00003509776",120
"ENST00000430424","ENSE00003670374",51
"ENST00000430424","ENSE00003566769",83
"ENST00000430424","ENSE00003492994",134
"ENST00000430424","ENSE00003017165",299
"ENST00000395303","ENSE00003785137",129
"ENST00000395303","ENSE00003638047",256
"ENST00000395303","ENSE00003470792",160
"ENST00000395303","ENSE00003543419",285
"ENST00000395303","ENSE00001739678",177
"ENST00000648319","ENSE00003838655",271
"ENST00000648319","ENSE00002533195",96
"ENST00000648319","ENSE00000710933",428
"ENST00000648319","ENSE00000710931",136
"ENST00000648319","ENSE00003600564",111
"ENST00000648319","ENSE00003517588",119
"ENST00000648319","ENSE00003676513",70
"ENST00000648319","ENSE00003560727",168
"ENST00000648319","ENSE00001355606",557
"ENST00000597963","ENSE00003557204",53
"ENST00000597963","ENSE00003610953",98
"ENST00000597963","ENSE00003049097",411
"ENST00000597963","ENSE00003175683",175
"ENST00000373548","ENSE00001850850",136
"ENST00000373548","ENSE00003469455",118
"ENST00000373548","ENSE00003539653",75
"ENST00000373548","ENSE00003550072",139
"ENST00000373548","ENSE00003626458",142
"ENST00000373548","ENSE00003564227",93
"ENST00000373548","ENSE00003638824",109
"ENST00000373548","ENSE00003578115",141
"ENST00000373548","ENSE00003691785",109
"ENST00000373548","ENSE00003547692",131
"ENST00000373548","ENSE00003657444",153
"ENST00000373548","ENSE00003567410",49
"ENST00000373548","ENSE00003693858",610
"ENST00000373548","ENSE00004034612",113
"ENST00000367576","ENSE00001445069",143
"ENST00000367576","ENSE00003508857",132
"ENST00000367576","ENSE00000799013",174
"ENST00000367576","ENSE00000764889",88
"ENST00000367576","ENSE00001122520",142
"ENST00000367576","ENSE00001122515",256
"ENST00000367576","ENSE00000764892",128
"ENST00000367576","ENSE00000455901",140
"ENST00000367576","ENSE00000764894",53
"ENST00000367576","ENSE00000764895",201
"ENST00000367576","ENSE00001445066",396
"ENST00000373616","ENSE00003733660",107
"ENST00000373616","ENSE00002495354",78
"ENST00000373616","ENSE00002504224",58
"ENST00000373616","ENSE00003495778",52
"ENST00000373616","ENSE00003308671",60
"ENST00000373616","ENSE00003252267",48
"ENST00000373616","ENSE00003604553",68
"ENST00000373616","ENSE00003545344",76
"ENST00000373616","ENSE00002440518",85
"ENST00000373616","ENSE00001833938",834
"ENST00000373616","ENSE00001849623",446
"ENST00000373616","ENSE00001027843",94
"ENST00000299853","ENSE00001843336",129
"ENST00000299853","ENSE00003533384",74
"ENST00000299853","ENSE00003621403",51
"ENST00000299853","ENSE00003628437",78
"ENST00000299853","ENSE00003643912",116
"ENST00000299853","ENSE00003673644",83
"ENST00000299853","ENSE00003658093",108
"ENST00000299853","ENSE00003487182",50
"ENST00000299853","ENSE00003590329",120
"ENST00000299853","ENSE00003647746",86
"ENST00000299853","ENSE00003672894",45
"ENST00000299853","ENSE00003650618",92
"ENST00000299853","ENSE00003639914",121
"ENST00000299853","ENSE00003525556",82
"ENST00000299853","ENSE00003569945",60
"ENST00000299853","ENSE00003518253",158
"ENST00000299853","ENSE00003690939",62
"ENST00000299853","ENSE00003668991",518
"ENST00000299853","ENSE00003623435",78
"ENST00000299853","ENSE00003529265",126
"ENST00000299853","ENSE00001888119",1453
"ENST00000674247","ENSE00003898641",476
"ENST00000674247","ENSE00001265943",89
"ENST00000674247","ENSE00001519010",217
"ENST00000674247","ENSE00000908969",120
"ENST00000674247","ENSE00000908970",39
"ENST00000674247","ENSE00000908973",27
"ENST00000674247","ENSE00000908974",89
"ENST00000674247","ENSE00000908976",151
"ENST00000674247","ENSE00000908978",528
"ENST00000394618","ENSE00001265943",89
"ENST00000394618","ENSE00000908969",120
"ENST00000394618","ENSE00000908970",39
"ENST00000394618","ENSE00000908973",27
"ENST00000394618","ENSE00000908974",89
"ENST00000394618","ENSE00000908976",151
"ENST00000394618","ENSE00001197143",444
"ENST00000394618","ENSE00000908966",214
"ENST00000394618","ENSE00002266189",526
"ENST00000157600","ENSE00003735520",89
"ENST00000157600","ENSE00003470072",256
"ENST00000157600","ENSE00003643898",336
"ENST00000157600","ENSE00003473509",216
"ENST00000157600","ENSE00001864301",158
"ENST00000157600","ENSE00001651667",7229
"ENST00000454244","ENSE00003643898",336
"ENST00000454244","ENSE00003473509",216
"ENST00000454244","ENSE00001645671",123
"ENST00000454244","ENSE00003673861",256
"ENST00000454244","ENSE00001769335",182
"ENST00000255688","ENSE00002295822",70
"ENST00000255688","ENSE00000908980",109
"ENST00000255688","ENSE00003474706",269
"ENST00000255688","ENSE00003552581",310
"ENST00000718309","ENSE00002295822",70
"ENST00000718309","ENSE00000908980",109
"ENST00000718309","ENSE00003474706",269
"ENST00000718309","ENSE00004034730",2660
"ENST00000537871","ENSE00001119273",69
"ENST00000537871","ENSE00003571226",269
"ENST00000537871","ENSE00003606205",314
"ENST00000544107","ENSE00002238060",33
"ENST00000544107","ENSE00002256210",290
"ENST00000544107","ENSE00002319804",177
"ENST00000870788","ENSE00000908980",109
"ENST00000870788","ENSE00004314585",80
"ENST00000870788","ENSE00004314587",290
"ENST00000870788","ENSE00004314586",314
"ENST00000918724","ENSE00000908980",109
"ENST00000918724","ENSE00003474706",269
"ENST00000918724","ENSE00004389263",151
"ENST00000918724","ENSE00004389264",63
"ENST00000918724","ENSE00004389259",637
"ENST00000918725","ENSE00000908980",109
"ENST00000918725","ENSE00003474706",269
"ENST00000918725","ENSE00004314586",314
"ENST00000918725","ENSE00004389264",63
"ENST00000918725","ENSE00004389261",101
"ENST00000869446","ENSE00003609536",151
"ENST00000869446","ENSE00003458398",53
"ENST00000869446","ENSE00003687556",67
"ENST00000869446","ENSE00003517361",173
"ENST00000869446","ENSE00003785161",116
"ENST00000869446","ENSE00003785343",56
"ENST00000869446","ENSE00003786264",149
"ENST00000869446","ENSE00003784294",71
"ENST00000869446","ENSE00003541315",147
"ENST00000869446","ENSE00003654455",748
"ENST00000869446","ENSE00004312543",152
"ENST00000447944","ENSE00001929655",182
"ENST00000447944","ENSE00001146479",61
"ENST00000447944","ENSE00000962790",75
"ENST00000447944","ENSE00003547884",106
"ENST00000447944","ENSE00003488570",50
"ENST00000447944","ENSE00003620386",64
"ENST00000447944","ENSE00003574252",48
"ENST00000447944","ENSE00003546756",114
"ENST00000447944","ENSE00003531549",187
"ENST00000447944","ENSE00003669107",52
"ENST00000447944","ENSE00003576260",58
"ENST00000447944","ENSE00003572290",97
"ENST00000447944","ENSE00003571247",103
"ENST00000447944","ENSE00003513836",71
"ENST00000447944","ENSE00003659453",37
"ENST00000447944","ENSE00003689665",67
"ENST00000447944","ENSE00003624991",90
"ENST00000447944","ENSE00003562746",54
"ENST00000447944","ENSE00003503681",107
"ENST00000447944","ENSE00003632765",72
"ENST00000447944","ENSE00003657544",64
"ENST00000447944","ENSE00003629820",84
"ENST00000447944","ENSE00003531734",84
"ENST00000447944","ENSE00003543179",107
"ENST00000447944","ENSE00003676495",56
"ENST00000447944","ENSE00003528561",79
"ENST00000447944","ENSE00003469282",48
"ENST00000447944","ENSE00001935471",2332
"ENST00000652429","ENSE00003499774",186
"ENST00000652429","ENSE00003527962",54
"ENST00000652429","ENSE00003537468",73
"ENST00000652429","ENSE00003646270",50
"ENST00000652429","ENSE00003662430",56
"ENST00000652429","ENSE00003611393",78
"ENST00000652429","ENSE00003525344",78
"ENST00000652429","ENSE00003471706",76
"ENST00000652429","ENSE00003788716",114
"ENST00000652429","ENSE00003528094",39
"ENST00000652429","ENSE00003460195",120
"ENST00000652429","ENSE00003609229",54
"ENST00000652429","ENSE00003610664",87
"ENST00000652429","ENSE00001053977",440
"ENST00000544387","ENSE00003527962",54
"ENST00000544387","ENSE00003537468",73
"ENST00000544387","ENSE00003646270",50
"ENST00000544387","ENSE00003662430",56
"ENST00000544387","ENSE00003611393",78
"ENST00000544387","ENSE00003525344",78
"ENST00000544387","ENSE00003471706",76
"ENST00000544387","ENSE00003788716",114
"ENST00000544387","ENSE00003528094",39
"ENST00000544387","ENSE00003609229",54
"ENST00000544387","ENSE00003610664",87
"ENST00000544387","ENSE00001645329",153
"ENST00000544387","ENSE00001644610",439
"ENST00000933410","ENSE00003527962",54
"ENST00000933410","ENSE00003537468",73
"ENST00000933410","ENSE00003646270",50
"ENST00000933410","ENSE00003662430",56
"ENST00000933410","ENSE00003611393",78
"ENST00000933410","ENSE00003525344",78
"ENST00000933410","ENSE00003471706",76
"ENST00000933410","ENSE00003528094",39
"ENST00000933410","ENSE00003460195",120
"ENST00000933410","ENSE00003609229",54
"ENST00000933410","ENSE00003610664",87
"ENST00000933410","ENSE00004411827",185
"ENST00000933410","ENSE00004411822",105
"ENST00000933410","ENSE00004411828",442
"ENST00000649529","ENSE00003831768",80
"ENST00000649529","ENSE00001480799",557
"ENST00000282841","ENSE00002320687",93
"ENST00000282841","ENSE00003488034",71
"ENST00000282841","ENSE00001938009",209
"ENST00000282841","ENSE00001887351",2522
"ENST00000391855","ENSE00001868393",208
"ENST00000391855","ENSE00003675479",71
"ENST00000391855","ENSE00001900543",1128
"ENST00000855443","ENSE00002320687",93
"ENST00000855443","ENSE00003488034",71
"ENST00000855443","ENSE00004290475",1931
"ENST00000855443","ENSE00004290467",2160
"ENST00000252288","ENSE00001763756",247
"ENST00000252288","ENSE00000753080",146
"ENST00000252288","ENSE00000753081",64
"ENST00000252288","ENSE00000753082",68
"ENST00000252288","ENSE00001699690",111
"ENST00000252288","ENSE00001055667",474
"ENST00000447102","ENSE00000753080",146
"ENST00000447102","ENSE00000753081",64
"ENST00000447102","ENSE00000753082",68
"ENST00000447102","ENSE00001152729",275
"ENST00000447102","ENSE00001605825",1216
"ENST00000338128","ENSE00002321292",41
"ENST00000338128","ENSE00003584572",129
"ENST00000338128","ENSE00003624446",162
"ENST00000338128","ENSE00003510249",133
"ENST00000338128","ENSE00003696504",194
"ENST00000338128","ENSE00003700558",150
"ENST00000338128","ENSE00003695506",216
"ENST00000338128","ENSE00003698429",165
"ENST00000338128","ENSE00003696941",114
"ENST00000338128","ENSE00003696571",218
"ENST00000338128","ENSE00002285239",730
"ENST00000457269","ENSE00003584572",129
"ENST00000457269","ENSE00003510249",133
"ENST00000457269","ENSE00003696504",194
"ENST00000457269","ENSE00003700558",150
"ENST00000457269","ENSE00003695506",216
"ENST00000457269","ENSE00003698429",165
"ENST00000457269","ENSE00003696941",114
"ENST00000457269","ENSE00003696571",218
"ENST00000457269","ENSE00002731011",75
"ENST00000457269","ENSE00002719811",309
"ENST00000577820","ENSE00003460878",194
"ENST00000577820","ENSE00003695243",150
"ENST00000577820","ENSE00003694890",216
"ENST00000577820","ENSE00003701178",165
"ENST00000577820","ENSE00003700165",114
"ENST00000577820","ENSE00003701413",218
"ENST00000577820","ENSE00003584572",129
"ENST00000577820","ENSE00002719512",23
"ENST00000577820","ENSE00002728908",257
"ENST00000885774","ENSE00003584572",129
"ENST00000885774","ENSE00003624446",162
"ENST00000885774","ENSE00003510249",133
"ENST00000885774","ENSE00003696504",194
"ENST00000885774","ENSE00003700558",150
"ENST00000885774","ENSE00003695506",216
"ENST00000885774","ENSE00003698429",165
"ENST00000885774","ENSE00003696571",218
"ENST00000885774","ENSE00004338309",303
"ENST00000885774","ENSE00004338302",39
"ENST00000885774","ENSE00004338308",102
"ENST00000885775","ENSE00003584572",129
"ENST00000885775","ENSE00003700558",150
"ENST00000885775","ENSE00003695506",216
"ENST00000885775","ENSE00003698429",165
"ENST00000885775","ENSE00003696941",114
"ENST00000885775","ENSE00003696571",218
"ENST00000885775","ENSE00004338305",37
"ENST00000885775","ENSE00004338312",298
"ENST00000269025","ENSE00001137678",106
"ENST00000269025","ENSE00001194356",330
"ENST00000269025","ENSE00003490557",109
"ENST00000269025","ENSE00003543669",47
"ENST00000269025","ENSE00003692240",110
"ENST00000269025","ENSE00003692335",70
"ENST00000269025","ENSE00003597344",143
"ENST00000269025","ENSE00001137672",970
"ENST00000238091","ENSE00002201483",107
"ENST00000238091","ENSE00003482542",79
"ENST00000238091","ENSE00003789851",137
"ENST00000238091","ENSE00003684022",93
"ENST00000238091","ENSE00001881879",134
"ENST00000238091","ENSE00001928846",1222
"ENST00000497031","ENSE00003535399",93
"ENST00000497031","ENSE00003483608",137
"ENST00000497031","ENSE00001937279",72
"ENST00000497031","ENSE00001913424",258
"ENST00000949982","ENSE00002201483",107
"ENST00000949982","ENSE00003482542",79
"ENST00000949982","ENSE00003789851",137
"ENST00000949982","ENSE00003684022",93
"ENST00000949982","ENSE00004306970",743
"ENST00000949982","ENSE00004437446",2168
"ENST00000256594","ENSE00001406070",277
"ENST00000256594","ENSE00000913154",76
"ENST00000256594","ENSE00003592814",65
"ENST00000256594","ENSE00003629107",82
"ENST00000256594","ENSE00003671980",101
"ENST00000256594","ENSE00003484421",96
"ENST00000256594","ENSE00003478810",111
"ENST00000256594","ENSE00001024579",3238
"ENST00000566604","ENSE00003514942",77
"ENST00000566604","ENSE00003475576",92
"ENST00000566604","ENSE00003685108",112
"ENST00000566604","ENSE00003488201",116
"ENST00000566604","ENSE00002579923",112
"ENST00000566604","ENSE00003531585",76
"ENST00000566604","ENSE00002622835",401
"ENST00000330579","ENSE00001294266",149
"ENST00000330579","ENSE00001309867",121
"ENST00000330579","ENSE00001293047",107
"ENST00000330579","ENSE00001313868",108
"ENST00000330579","ENSE00001294208",150
"ENST00000330579","ENSE00003497866",100
"ENST00000330579","ENSE00003677851",35
"ENST00000330579","ENSE00003468566",51
"ENST00000330579","ENSE00003609755",112
"ENST00000330579","ENSE00001294702",61
"ENST00000330579","ENSE00003486153",111
"ENST00000330579","ENSE00003549873",161
"ENST00000330579","ENSE00003749177",83
"ENST00000330579","ENSE00003718418",114
"ENST00000330579","ENSE00001307221",187
"ENST00000896508","ENSE00001309867",121
"ENST00000896508","ENSE00001293047",107
"ENST00000896508","ENSE00001313868",108
"ENST00000896508","ENSE00001294208",150
"ENST00000896508","ENSE00003497866",100
"ENST00000896508","ENSE00003677851",35
"ENST00000896508","ENSE00003609755",112
"ENST00000896508","ENSE00001294702",61
"ENST00000896508","ENSE00003486153",111
"ENST00000896508","ENSE00003549873",161
"ENST00000896508","ENSE00003749177",83
"ENST00000896508","ENSE00003718418",114
"ENST00000896508","ENSE00004354594",179
"ENST00000896508","ENSE00004354592",191
"ENST00000572258","ENSE00001523631",194
"ENST00000572258","ENSE00003478230",169
"ENST00000572258","ENSE00001189686",86
"ENST00000572258","ENSE00002654213",135
"ENST00000292079","ENSE00003595432",39
"ENST00000292079","ENSE00003676408",75
"ENST00000292079","ENSE00003553678",37
"ENST00000292079","ENSE00003484020",31
"ENST00000292079","ENSE00003649316",91
"ENST00000292079","ENSE00001130350",316
"ENST00000260287","ENSE00003595432",39
"ENST00000260287","ENSE00003676408",75
"ENST00000260287","ENSE00003553678",37
"ENST00000260287","ENSE00003484020",31
"ENST00000260287","ENSE00001209424",98
"ENST00000260287","ENSE00002181978",233
"ENST00000380058","ENSE00003251405",194
"ENST00000380058","ENSE00003588292",53
"ENST00000380058","ENSE00003316618",92
"ENST00000380058","ENSE00003694069",74
"ENST00000380058","ENSE00001811708",68
"ENST00000380058","ENSE00003521603",108
"ENST00000380058","ENSE00003558122",78
"ENST00000380058","ENSE00003634657",124
"ENST00000380058","ENSE00001704458",6122
"ENST00000232564","ENSE00001839333",125
"ENST00000232564","ENSE00002207500",99
"ENST00000232564","ENSE00002308335",39
"ENST00000232564","ENSE00002247155",107
"ENST00000232564","ENSE00002321573",64
"ENST00000232564","ENSE00002317042",163
"ENST00000232564","ENSE00002287516",67
"ENST00000232564","ENSE00003672061",202
"ENST00000232564","ENSE00000780684",217
"ENST00000232564","ENSE00001139901",5232
"ENST00000903205","ENSE00004364867",298
"ENST00000903205","ENSE00004364870",3807
"ENST00000549630","ENSE00002404162",172
"ENST00000549630","ENSE00002340836",560
"ENST00000551777","ENSE00002379657",128
"ENST00000551777","ENSE00002419493",116
"ENST00000551777","ENSE00002423407",232
"ENST00000962794","ENSE00004456766",113
"ENST00000962794","ENSE00004456759",1649
"ENST00000251473","ENSE00001061224",187
"ENST00000251473","ENSE00001061222",175
"ENST00000251473","ENSE00003550449",80
"ENST00000251473","ENSE00000680511",189
"ENST00000251473","ENSE00000680514",136
"ENST00000251473","ENSE00003586679",272
"ENST00000251473","ENSE00003509956",177
"ENST00000251473","ENSE00000864772",107
"ENST00000251473","ENSE00003615442",52
"ENST00000251473","ENSE00002954518",1352
"ENST00000263702","ENSE00001897993",204
"ENST00000263702","ENSE00003541531",98
"ENST00000263702","ENSE00003614856",132
"ENST00000263702","ENSE00003657858",144
"ENST00000263702","ENSE00003576980",103
"ENST00000263702","ENSE00003514783",103
"ENST00000263702","ENSE00003555300",74
"ENST00000263702","ENSE00003606944",61
"ENST00000263702","ENSE00003671182",73
"ENST00000263702","ENSE00003463736",1523
"ENST00000373791","ENSE00003614856",132
"ENST00000373791","ENSE00003657858",144
"ENST00000373791","ENSE00003576980",103
"ENST00000373791","ENSE00003514783",103
"ENST00000373791","ENSE00003555300",74
"ENST00000373791","ENSE00003606944",61
"ENST00000373791","ENSE00003671182",73
"ENST00000373791","ENSE00001889974",194
"ENST00000373791","ENSE00003616183",225
"ENST00000373791","ENSE00001711082",1307
"ENST00000322166","ENSE00003525513",46
"ENST00000322166","ENSE00000715284",89
"ENST00000322166","ENSE00003585744",236
"ENST00000322166","ENSE00003787719",56
"ENST00000322166","ENSE00001596900",158
"ENST00000322166","ENSE00001691058",200
"ENST00000322166","ENSE00003498144",90
"ENST00000322166","ENSE00003496556",88
"ENST00000322166","ENSE00003576317",141
"ENST00000322166","ENSE00003537571",140
"ENST00000322166","ENSE00000715273",90
"ENST00000322166","ENSE00003486866",123
"ENST00000322166","ENSE00003657776",229
"ENST00000322166","ENSE00003470387",107
"ENST00000322166","ENSE00003903970",772
"ENST00000322166","ENSE00003901436",85
"ENST00000541778","ENSE00003525513",46
"ENST00000541778","ENSE00000715284",89
"ENST00000541778","ENSE00003787719",56
"ENST00000541778","ENSE00001596900",158
"ENST00000541778","ENSE00001691058",200
"ENST00000541778","ENSE00003498144",90
"ENST00000541778","ENSE00003496556",88
"ENST00000541778","ENSE00003576317",141
"ENST00000541778","ENSE00003537571",140
"ENST00000541778","ENSE00000715273",90
"ENST00000541778","ENSE00003486866",123
"ENST00000541778","ENSE00003657776",229
"ENST00000541778","ENSE00003470387",107
"ENST00000541778","ENSE00003903970",772
"ENST00000541778","ENSE00001538507",224
"ENST00000541778","ENSE00002284036",485
"ENST00000397063","ENSE00002953704",90
"ENST00000397063","ENSE00002852995",192
"ENST00000397063","ENSE00003976106",267
"ENST00000397063","ENSE00003976190",739
"ENST00000397063","ENSE00001920137",1704
"ENST00000397062","ENSE00003494657",267
"ENST00000397062","ENSE00002953704",90
"ENST00000397062","ENSE00002852995",192
"ENST00000397062","ENSE00002816418",1701
"ENST00000397062","ENSE00003976197",196
"ENST00000393592","ENSE00002304383",152
"ENST00000393592","ENSE00001184996",86
"ENST00000393592","ENSE00002308244",1318
"ENST00000540342","ENSE00003910693",149
"ENST00000540342","ENSE00001301840",2141
"ENST00000679753","ENSE00002217556",145
"ENST00000679753","ENSE00001388274",160
"ENST00000679753","ENSE00002227402",8619
"ENST00000349767","ENSE00001184996",86
"ENST00000349767","ENSE00001388274",160
"ENST00000349767","ENSE00001515976",1321
"ENST00000349767","ENSE00001258027",133
"ENST00000393590","ENSE00001301840",2141
"ENST00000393590","ENSE00001515969",265
"ENST00000297873","ENSE00001719058",27
"ENST00000297873","ENSE00003661399",127
"ENST00000297873","ENSE00003525291",129
"ENST00000297873","ENSE00001090946",136
"ENST00000297873","ENSE00003551334",90
"ENST00000297873","ENSE00001736786",413
"ENST00000649796","ENSE00003623492",43
"ENST00000649796","ENSE00001129655",142
"ENST00000649796","ENSE00000877050",158
"ENST00000649796","ENSE00003789917",129
"ENST00000649796","ENSE00001369917",130
"ENST00000649796","ENSE00001591517",154
"ENST00000649796","ENSE00001371927",448
"ENST00000649796","ENSE00003836194",8879
"ENST00000310842","ENSE00002452471",216
"ENST00000310842","ENSE00002475922",162
"ENST00000310842","ENSE00003537628",118
"ENST00000310842","ENSE00001815655",572
"ENST00000310842","ENSE00003791055",92
"ENST00000310842","ENSE00003552604",138
"ENST00000310842","ENSE00003466845",230
"ENST00000263774","ENSE00003278869",66
"ENST00000263774","ENSE00003589307",98
"ENST00000263774","ENSE00003573507",150
"ENST00000263774","ENSE00003908168",85
"ENST00000263774","ENSE00003561896",126
"ENST00000263774","ENSE00003478259",120
"ENST00000263774","ENSE00002142616",249
"ENST00000538274","ENSE00002318170",77
"ENST00000538274","ENSE00001263840",501
"ENST00000538274","ENSE00000920980",100
"ENST00000538274","ENSE00000920981",74
"ENST00000538274","ENSE00000920982",71
"ENST00000538274","ENSE00000920983",208
"ENST00000538274","ENSE00000920984",41
"ENST00000538274","ENSE00001263833",79
"ENST00000538274","ENSE00000920986",78
"ENST00000538274","ENSE00000920987",81
"ENST00000538274","ENSE00000920988",95
"ENST00000538274","ENSE00002604302",5955
"ENST00000361720","ENSE00000956139",60
"ENST00000361720","ENSE00000956140",122
"ENST00000361720","ENSE00001866288",476
"ENST00000361720","ENSE00001649845",425
"ENST00000361720","ENSE00000956138",175
"ENST00000361720","ENSE00000956141",128
"ENST00000361720","ENSE00001224291",739
"ENST00000253247","ENSE00003593189",114
"ENST00000253247","ENSE00003462129",57
"ENST00000253247","ENSE00003623564",149
"ENST00000253247","ENSE00002725015",153
"ENST00000253247","ENSE00001014651",58
"ENST00000253247","ENSE00003483842",145
"ENST00000253247","ENSE00003566349",189
"ENST00000253247","ENSE00003476560",77
"ENST00000253247","ENSE00003503142",124
"ENST00000253247","ENSE00003476615",89
"ENST00000253247","ENSE00003680420",75
"ENST00000253247","ENSE00003642198",185
"ENST00000253247","ENSE00003641873",126
"ENST00000253247","ENSE00003460466",234
"ENST00000253247","ENSE00003647850",79
"ENST00000253247","ENSE00003598071",93
"ENST00000253247","ENSE00003613910",108
"ENST00000253247","ENSE00002693725",789
"ENST00000460926","ENSE00001890692",43
"ENST00000460926","ENSE00001903622",969
"ENST00000619711","ENSE00003607473",49
"ENST00000619711","ENSE00003613207",164
"ENST00000619711","ENSE00003892939",236
"ENST00000619711","ENSE00003570129",43
"ENST00000619711","ENSE00003625604",221
"ENST00000619711","ENSE00003757977",162
"ENST00000619711","ENSE00003573905",162
"ENST00000619711","ENSE00003542028",715
"ENST00000203630","ENSE00002205662",203
"ENST00000203630","ENSE00003534196",78
"ENST00000203630","ENSE00003681881",130
"ENST00000203630","ENSE00003600283",36
"ENST00000203630","ENSE00000715615",54
"ENST00000203630","ENSE00000715614",129
"ENST00000203630","ENSE00003581193",160
"ENST00000203630","ENSE00000866937",213
"ENST00000203630","ENSE00002293567",552
"ENST00000888475","ENSE00003534196",78
"ENST00000888475","ENSE00003681881",130
"ENST00000888475","ENSE00003600283",36
"ENST00000888475","ENSE00000715615",54
"ENST00000888475","ENSE00000715614",129
"ENST00000888475","ENSE00003581193",160
"ENST00000888475","ENSE00004342469",523
"ENST00000888475","ENSE00004342464",996
"ENST00000963652","ENSE00002205662",203
"ENST00000963652","ENSE00003534196",78
"ENST00000963652","ENSE00003681881",130
"ENST00000963652","ENSE00003600283",36
"ENST00000963652","ENSE00000715615",54
"ENST00000963652","ENSE00000715614",129
"ENST00000963652","ENSE00003581193",160
"ENST00000963652","ENSE00004457961",217
"ENST00000963652","ENSE00004457958",550
"ENST00000310706","ENSE00002523385",216
"ENST00000310706","ENSE00002467727",260
"ENST00000310706","ENSE00003788339",239
"ENST00000310706","ENSE00002454552",202
"ENST00000310706","ENSE00002478921",145
"ENST00000310706","ENSE00002432464",104
"ENST00000310706","ENSE00002438461",339
"ENST00000310706","ENSE00003625989",156
"ENST00000310706","ENSE00002432842",120
"ENST00000310706","ENSE00002459496",151
"ENST00000310706","ENSE00002501206",122
"ENST00000310706","ENSE00002432739",40
"ENST00000310706","ENSE00002453361",166
"ENST00000310706","ENSE00001516947",829
"ENST00000310706","ENSE00001851758",111
"ENST00000511313","ENSE00003824619",112
"ENST00000511313","ENSE00003829208",90
"ENST00000511313","ENSE00002080157",4428
"ENST00000338530","ENSE00003522707",134
"ENST00000338530","ENSE00003687318",222
"ENST00000338530","ENSE00003518544",113
"ENST00000338530","ENSE00003633886",110
"ENST00000338530","ENSE00003562776",120
"ENST00000338530","ENSE00003573480",186
"ENST00000338530","ENSE00003660074",156
"ENST00000338530","ENSE00003676410",93
"ENST00000338530","ENSE00003500889",78
"ENST00000338530","ENSE00003691084",58
"ENST00000338530","ENSE00003564428",101
"ENST00000338530","ENSE00001708032",187
"ENST00000338530","ENSE00003643523",205
"ENST00000338530","ENSE00003547569",140
"ENST00000338530","ENSE00001586816",429
"ENST00000264605","ENSE00003522707",134
"ENST00000264605","ENSE00003687318",222
"ENST00000264605","ENSE00003518544",113
"ENST00000264605","ENSE00003633886",110
"ENST00000264605","ENSE00003562776",120
"ENST00000264605","ENSE00003573480",186
"ENST00000264605","ENSE00003660074",156
"ENST00000264605","ENSE00003676410",93
"ENST00000264605","ENSE00003500889",78
"ENST00000264605","ENSE00003691084",58
"ENST00000264605","ENSE00003564428",101
"ENST00000264605","ENSE00001708032",187
"ENST00000264605","ENSE00003643523",205
"ENST00000264605","ENSE00003547569",140
"ENST00000264605","ENSE00003461580",84
"ENST00000264605","ENSE00001510390",1757
"ENST00000409373","ENSE00003522707",134
"ENST00000409373","ENSE00003687318",222
"ENST00000409373","ENSE00003518544",113
"ENST00000409373","ENSE00003633886",110
"ENST00000409373","ENSE00003573480",186
"ENST00000409373","ENSE00003676410",93
"ENST00000409373","ENSE00003500889",78
"ENST00000409373","ENSE00003691084",58
"ENST00000409373","ENSE00003564428",101
"ENST00000409373","ENSE00003643523",205
"ENST00000409373","ENSE00003547569",140
"ENST00000409373","ENSE00001586816",429
"ENST00000409373","ENSE00001577033",162
"ENST00000872927","ENSE00003522707",134
"ENST00000872927","ENSE00003687318",222
"ENST00000872927","ENSE00003518544",113
"ENST00000872927","ENSE00003633886",110
"ENST00000872927","ENSE00003562776",120
"ENST00000872927","ENSE00003573480",186
"ENST00000872927","ENSE00003676410",93
"ENST00000872927","ENSE00003500889",78
"ENST00000872927","ENSE00003691084",58
"ENST00000872927","ENSE00003564428",101
"ENST00000872927","ENSE00003643523",205
"ENST00000872927","ENSE00003547569",140
"ENST00000872927","ENSE00004317940",1558
"ENST00000872927","ENSE00004317937",217
"ENST00000209884","ENSE00001929248",98
"ENST00000209884","ENSE00003670659",64
"ENST00000209884","ENSE00000814654",574
"ENST00000209884","ENSE00000789885",159
"ENST00000209884","ENSE00000789886",95
"ENST00000209884","ENSE00000789887",116
"ENST00000209884","ENSE00000789888",184
"ENST00000209884","ENSE00000789889",144
